,Station Name,Air Temperature,Humidity,Interval Rain,Total Rain,Wind Speed,Maximum Wind Speed,Month,Hour,Day of Year
361,Oak Street ,34.72222222222222,59,0.0,37.9,0.7,1.9,February,5,51
362,Foster ,33.7,59,0.0,0.0,3.3,0.0,February,6,51
363,Oak Street ,35.22222222222222,55,0.0,37.9,1.2,2.7,February,6,51
364,Foster ,33.76111111111111,58,0.0,0.0,3.3,0.0,February,7,51
365,Oak Street ,35.5,52,0.0,37.9,1.5,3.2,February,7,51
366,Foster ,33.483333333333334,68,0.0,0.0,3.3,0.0,February,8,51
367,Oak Street ,35.27777777777778,54,0.0,37.9,1.7,2.8,February,8,51
368,Foster ,33.327777777777776,69,0.0,0.0,3.3,0.0,February,9,51
369,Oak Street ,35.166666666666664,58,0.0,37.9,2.8,4.4,February,9,51
370,Foster ,34.1,67,0.0,0.0,3.3,0.0,February,10,51
371,Oak Street ,36.388888888888886,49,0.0,37.9,2.1,3.4,February,10,51
372,Foster ,34.77777777777778,61,0.0,0.0,3.3,0.0,February,11,51
373,Oak Street ,36.333333333333336,55,0.0,37.9,3.0,4.5,February,11,51
374,Foster ,35.611111111111114,57,0.0,0.0,3.3,0.0,February,12,51
375,Oak Street ,37.166666666666664,49,0.0,37.9,2.4,4.1,February,12,51
376,Foster ,35.888888888888886,54,0.0,0.0,3.3,0.0,February,13,51
377,Oak Street ,39.05555555555556,35,0.0,37.9,1.3,2.2,February,13,51
378,Foster ,39.1,30,0.0,0.0,3.3,0.0,February,14,51
379,Oak Street ,39.05555555555556,35,0.0,37.9,1.8,4.0,February,14,51
380,Foster ,39.53333333333333,32,0.0,0.0,3.3,0.0,February,15,51
381,Oak Street ,39.166666666666664,36,0.0,37.9,1.3,2.5,February,15,51
382,Foster ,39.43888888888889,31,0.0,0.0,3.3,0.0,February,16,51
383,Oak Street ,39.44444444444444,35,0.0,37.9,1.5,5.1,February,16,51
384,Foster ,39.1,33,0.0,0.0,3.3,0.0,February,17,51
385,Oak Street ,39.166666666666664,39,0.0,37.9,1.3,1.8,February,17,51
386,Foster ,38.605555555555554,40,0.0,0.0,3.3,0.0,February,18,51
387,Oak Street ,38.888888888888886,44,0.0,37.9,0.7,1.5,February,18,51
388,Foster ,38.144444444444446,45,0.0,0.0,3.3,0.0,February,19,51
389,Oak Street ,38.666666666666664,48,0.0,37.9,2.3,4.4,February,19,51
390,Foster ,37.98888888888889,47,0.0,0.0,3.3,0.0,February,20,51
391,Oak Street ,38.388888888888886,51,0.0,37.9,1.5,2.9,February,20,51
392,Foster ,37.43333333333334,50,0.0,0.0,3.3,0.0,February,21,51
393,Oak Street ,38.22222222222222,51,0.0,37.9,1.3,3.6,February,21,51
394,Foster ,34.53333333333333,71,0.0,0.0,3.3,0.0,April,19,95
395,Oak Street ,35.0,76,0.0,117.3,5.1,8.1,April,19,95
396,Oak Street ,36.333333333333336,75,0.0,16.3,2.0,2.8,April,17,116
397,Foster ,38.544444444444444,73,0.0,0.0,3.3,0.0,May,6,126
398,Oak Street ,39.27777777777778,74,0.0,97.4,2.6,4.0,May,6,126
399,Foster ,38.111111111111114,75,0.0,0.0,3.3,0.0,May,8,131
400,Oak Street ,38.888888888888886,78,0.0,129.6,1.3,2.0,May,8,131
401,Foster ,38.94444444444444,72,0.0,0.0,3.3,0.0,May,9,131
402,Oak Street ,39.22222222222222,81,0.0,129.6,2.7,3.2,May,9,131
403,Foster ,38.483333333333334,73,0.0,0.0,3.3,0.0,May,10,131
404,Oak Street ,39.0,82,0.0,129.6,1.8,2.3,May,10,131
405,Foster ,38.7,74,0.0,0.0,3.3,0.0,May,11,131
406,Oak Street ,38.833333333333336,82,0.0,129.6,2.1,2.8,May,11,131
407,Foster ,38.388888888888886,72,0.0,0.0,3.3,0.0,May,12,131
408,Oak Street ,38.666666666666664,81,0.0,129.6,2.1,2.6,May,12,131
409,Foster ,38.422222222222224,73,0.0,0.0,3.3,0.0,May,13,131
410,Oak Street ,38.94444444444444,80,0.0,129.6,3.9,5.4,May,13,131
411,Foster ,38.544444444444444,77,0.0,0.0,3.3,0.0,May,14,131
412,Oak Street ,40.166666666666664,73,0.0,129.6,1.6,3.4,May,14,131
413,Foster ,39.71666666666667,77,0.0,0.0,3.3,0.0,May,15,131
414,Oak Street ,41.05555555555556,69,0.0,129.6,2.7,4.0,May,15,131
415,Foster ,42.27777777777778,50,0.03,0.0,3.3,0.0,May,16,131
416,Oak Street ,41.77777777777778,65,0.0,129.6,3.1,3.9,May,16,131
417,Foster ,42.58888888888889,46,0.0,0.0,3.3,0.0,May,17,131
418,Oak Street ,43.05555555555556,49,0.0,129.6,2.1,4.3,May,17,131
419,Foster ,42.86666666666667,44,0.0,0.0,3.3,0.0,May,18,131
420,Oak Street ,42.94444444444444,49,0.0,129.6,0.5,1.7,May,18,131
421,Foster ,42.772222222222226,43,0.0,0.0,3.3,0.0,May,19,131
422,Oak Street ,43.05555555555556,48,0.0,129.6,1.2,6.8,May,19,131
423,Foster ,42.27777777777778,44,0.0,0.0,3.3,0.0,May,20,131
424,Oak Street ,42.72222222222222,48,0.0,129.6,1.1,3.4,May,20,131
425,Foster ,41.81666666666667,48,0.0,0.0,3.3,0.0,May,21,131
426,Oak Street ,42.611111111111114,49,0.0,129.6,2.5,5.2,May,21,131
427,Foster ,37.09444444444445,52,0.0,0.0,3.3,0.0,February,22,51
428,Oak Street ,38.22222222222222,51,0.0,37.9,2.3,5.7,February,22,51
429,Foster ,36.81666666666666,54,0.0,0.0,3.3,0.0,February,23,51
430,Oak Street ,37.666666666666664,54,0.0,37.9,2.3,4.5,February,23,51
431,Foster ,36.87777777777778,52,0.0,0.0,3.3,0.0,February,0,52
432,Oak Street ,37.72222222222222,51,0.0,37.9,1.6,4.5,February,0,52
433,Foster ,37.03333333333333,50,0.0,0.0,3.3,0.0,February,1,52
434,Oak Street ,37.833333333333336,50,0.0,37.9,2.5,5.0,February,1,52
435,Foster ,37.0,50,0.0,0.0,3.3,0.0,February,2,52
436,Oak Street ,37.77777777777778,49,0.0,37.9,1.9,5.0,February,2,52
437,Foster ,36.87777777777778,50,0.0,0.0,3.3,0.0,February,3,52
438,Oak Street ,37.888888888888886,48,0.0,37.9,3.0,7.0,February,3,52
439,Foster ,36.66111111111111,51,0.0,0.0,3.3,0.0,February,4,52
440,Oak Street ,37.611111111111114,50,0.0,37.9,2.7,6.6,February,4,52
441,Foster ,36.477777777777774,52,0.0,0.0,3.3,0.0,February,5,52
442,Oak Street ,37.77777777777778,50,0.0,37.9,3.6,9.0,February,5,52
443,Foster ,36.53888888888889,52,0.0,0.0,3.3,0.0,February,6,52
444,Oak Street ,38.0,48,0.0,37.9,1.3,3.0,February,6,52
445,Foster ,36.66111111111111,51,0.0,0.0,3.3,0.0,February,7,52
446,Oak Street ,37.888888888888886,49,0.0,37.9,1.3,2.1,February,7,52
447,Foster ,36.75555555555556,52,0.0,0.0,3.3,0.0,February,8,52
448,Oak Street ,37.888888888888886,51,0.0,37.9,1.8,3.0,February,8,52
449,Foster ,37.49444444444445,48,0.0,0.0,3.3,0.0,February,9,52
450,Oak Street ,38.5,48,0.0,37.9,1.8,4.0,February,9,52
451,Foster ,38.82222222222222,42,0.0,0.0,3.3,0.0,February,10,52
452,Oak Street ,39.27777777777778,45,0.0,37.9,0.8,2.8,February,10,52
453,Foster ,40.08888888888889,38,0.0,0.0,3.3,0.0,February,11,52
454,Oak Street ,40.77777777777778,40,0.0,37.9,0.8,2.3,February,11,52
455,Foster ,40.888888888888886,37,0.0,0.0,3.3,0.0,February,12,52
456,Oak Street ,41.0,42,0.0,37.9,1.2,2.6,February,12,52
457,Foster ,41.477777777777774,36,0.0,0.0,3.3,0.0,February,13,52
458,Oak Street ,41.5,41,0.0,37.9,0.7,1.1,February,13,52
459,Foster ,41.75555555555555,35,0.0,0.0,3.3,0.0,February,14,52
460,Oak Street ,42.166666666666664,39,0.0,37.9,2.0,4.7,February,14,52
461,Foster ,41.75555555555555,37,0.0,0.0,3.3,0.0,February,15,52
462,Oak Street ,42.111111111111114,41,0.0,37.9,1.9,5.8,February,15,52
463,Foster ,41.66111111111111,39,0.0,0.0,3.3,0.0,February,16,52
464,Oak Street ,41.77777777777778,43,0.0,37.9,1.0,2.5,February,16,52
465,Foster ,34.59444444444444,74,0.0,0.0,3.3,0.0,April,20,95
466,Oak Street ,34.94444444444444,77,0.0,117.3,4.1,7.4,April,20,95
467,Foster ,35.922222222222224,66,0.0,0.0,3.3,0.0,April,18,116
468,Oak Street ,36.388888888888886,73,0.0,16.3,3.0,3.6,April,18,116
469,Foster ,35.922222222222224,70,0.0,0.0,3.3,0.0,April,19,116
470,Oak Street ,36.44444444444444,74,0.0,16.3,2.9,3.9,April,19,116
471,Foster ,35.922222222222224,70,0.0,0.0,3.3,0.0,April,20,116
472,Oak Street ,36.55555555555556,73,0.0,16.3,1.8,2.7,April,20,116
473,Foster ,36.105555555555554,68,0.0,0.0,3.3,0.0,April,21,116
474,Oak Street ,36.611111111111114,71,0.0,16.3,2.0,3.7,April,21,116
475,Foster ,35.983333333333334,72,0.0,0.0,3.3,0.0,April,22,116
476,Oak Street ,36.5,75,0.0,16.3,2.4,3.9,April,22,116
477,Foster ,36.044444444444444,72,0.0,0.0,3.3,0.0,April,23,116
478,Oak Street ,36.72222222222222,74,0.0,16.3,3.7,7.5,April,23,116
479,Foster ,36.105555555555554,71,0.0,0.0,3.3,0.0,April,0,117
480,Oak Street ,36.77777777777778,79,0.0,16.3,3.4,6.4,April,0,117
481,Foster ,36.32222222222222,77,0.0,0.0,3.3,0.0,April,1,117
482,Oak Street ,37.05555555555556,72,0.0,16.3,1.9,4.6,April,1,117
483,Foster ,36.66111111111111,64,0.0,0.0,3.3,0.0,April,2,117
484,Oak Street ,37.0,66,0.0,16.3,1.4,3.3,April,2,117
485,Foster ,36.53888888888889,62,0.0,0.0,3.3,0.0,April,3,117
486,Oak Street ,36.94444444444444,61,0.0,16.3,1.3,2.8,April,3,117
487,Foster ,32.49444444444445,79,0.0,0.0,3.3,0.0,December,3,360
488,Foster ,41.26111111111111,41,0.0,0.0,3.3,0.0,February,17,52
489,Oak Street ,41.55555555555556,45,0.0,37.9,1.7,4.5,February,17,52
490,Foster ,40.644444444444446,42,0.0,0.0,3.3,0.0,February,18,52
491,Oak Street ,41.22222222222222,48,0.0,37.9,1.1,2.4,February,18,52
492,Foster ,34.65555555555556,75,0.0,0.0,3.3,0.0,April,21,95
493,Oak Street ,35.111111111111114,79,0.0,117.3,5.2,8.4,April,21,95
494,Foster ,34.53333333333333,76,0.0,0.0,3.3,0.0,April,22,95
495,Oak Street ,34.888888888888886,79,0.0,117.3,5.6,10.7,April,22,95
496,Foster ,34.59444444444444,76,0.0,0.0,3.3,0.0,April,23,95
497,Oak Street ,34.888888888888886,80,0.0,117.3,5.2,11.6,April,23,95
498,Foster ,34.5,73,0.0,0.0,3.3,0.0,April,0,96
499,Oak Street ,34.888888888888886,76,0.0,117.3,4.7,7.1,April,0,96
500,Foster ,34.43888888888889,73,0.0,0.0,3.3,0.0,April,1,96
501,Foster ,34.43888888888889,71,0.0,0.0,3.3,0.0,April,2,96
502,Foster ,42.37222222222222,63,0.0,0.0,3.3,0.0,May,6,143
503,Foster ,34.5,70,0.0,0.0,3.3,0.0,April,3,96
504,Oak Street ,34.72222222222222,77,0.0,117.3,2.4,3.8,April,1,96
505,Foster ,34.31666666666667,70,0.0,0.0,3.3,0.0,April,4,96
506,Oak Street ,34.72222222222222,73,0.0,117.3,2.0,4.0,April,4,96
507,Foster ,33.977777777777774,72,0.0,0.0,3.3,0.0,April,5,96
508,Oak Street ,34.611111111111114,75,0.0,117.3,3.0,3.4,April,5,96
509,Foster ,33.82222222222222,73,0.0,0.0,3.3,0.0,April,6,96
510,Oak Street ,34.27777777777778,76,0.0,117.3,1.0,1.9,April,6,96
511,Foster ,34.1,72,0.0,0.0,3.3,0.0,April,7,96
512,Oak Street ,34.5,76,0.0,117.3,1.7,2.9,April,7,96
513,Foster ,34.16111111111111,73,0.0,0.0,3.3,0.0,April,8,96
514,Oak Street ,42.94444444444444,66,0.0,3.6,1.8,7.2,May,6,143
515,Foster ,40.333333333333336,44,0.0,0.0,3.3,0.0,February,19,52
516,Oak Street ,40.72222222222222,50,0.0,37.9,0.8,1.0,February,19,52
517,Foster ,40.05555555555556,44,0.0,0.0,3.3,0.0,February,20,52
518,Oak Street ,40.666666666666664,52,0.0,37.9,1.8,2.8,February,20,52
519,Foster ,36.044444444444444,64,0.0,0.0,3.3,0.0,February,21,52
520,Oak Street ,38.05555555555556,56,0.0,37.9,0.0,0.9,February,21,52
521,Foster ,36.105555555555554,63,0.0,0.0,3.3,0.0,February,22,52
522,Oak Street ,37.94444444444444,55,0.0,37.9,1.1,1.6,February,22,52
523,Foster ,37.0,56,0.0,0.0,3.3,0.0,February,23,52
524,Oak Street ,37.22222222222222,59,0.0,37.9,0.6,1.2,February,23,52
525,Foster ,35.21111111111111,70,0.0,0.0,3.3,0.0,February,0,53
526,Oak Street ,37.22222222222222,59,0.0,37.9,0.8,1.9,February,0,53
527,Foster ,35.611111111111114,67,0.0,0.0,3.3,0.0,February,1,53
528,Oak Street ,37.72222222222222,57,0.0,37.9,2.6,3.6,February,1,53
529,Foster ,36.44444444444444,59,0.0,0.0,3.3,0.0,February,2,53
530,Oak Street ,38.22222222222222,52,0.0,37.9,1.2,1.8,February,2,53
531,Foster ,36.166666666666664,61,0.0,0.0,3.3,0.0,February,3,53
532,Oak Street ,36.666666666666664,64,0.0,37.9,2.6,3.2,February,3,53
533,Foster ,35.611111111111114,66,0.0,0.0,3.3,0.0,February,4,53
534,Oak Street ,36.611111111111114,63,0.0,37.9,0.9,1.3,February,4,53
535,Foster ,35.705555555555556,64,0.0,0.0,3.3,0.0,February,5,53
536,Oak Street ,36.833333333333336,61,0.0,37.9,0.0,0.7,February,5,53
537,Foster ,34.77777777777778,74,0.0,0.0,3.3,0.0,February,6,53
538,Oak Street ,35.5,73,0.0,37.9,0.5,1.1,February,6,53
539,Foster ,34.5,78,0.0,0.0,3.3,0.0,February,7,53
540,Oak Street ,35.888888888888886,72,0.0,37.9,1.3,2.5,February,7,53
541,Foster ,34.22222222222222,81,0.0,0.0,3.3,0.0,February,8,53
542,Oak Street ,35.5,77,0.0,37.9,0.9,1.9,February,8,53
543,Foster ,34.25555555555555,80,0.0,0.0,3.3,0.0,February,9,53
544,Oak Street ,35.333333333333336,78,0.0,37.9,1.7,2.4,February,9,53
545,Foster ,35.05555555555556,73,0.0,0.0,3.3,0.0,February,10,53
546,Oak Street ,35.94444444444444,73,0.0,37.9,1.2,2.7,February,10,53
547,Oak Street ,34.611111111111114,79,0.0,117.3,3.7,6.9,April,8,96
548,Foster ,36.32222222222222,71,0.0,0.0,3.3,0.0,April,4,117
549,Oak Street ,36.833333333333336,66,0.0,16.3,1.8,5.5,April,4,117
550,Foster ,38.483333333333334,74,0.0,0.0,3.3,0.0,May,7,126
551,Oak Street ,38.94444444444444,77,0.0,97.4,2.1,3.6,May,7,126
552,Foster ,38.266666666666666,78,0.0,0.0,3.3,0.0,May,8,126
553,Oak Street ,38.666666666666664,80,0.0,97.4,4.5,6.1,May,8,126
554,Foster ,38.144444444444446,76,0.0,0.0,3.3,0.0,May,9,126
555,Oak Street ,38.44444444444444,79,0.0,97.4,5.2,6.5,May,9,126
556,Foster ,37.833333333333336,74,0.0,0.0,3.3,0.0,May,10,126
557,Oak Street ,38.166666666666664,80,0.0,97.4,5.1,6.7,May,10,126
558,Foster ,37.772222222222226,74,0.0,0.0,3.3,0.0,May,11,126
559,Oak Street ,38.05555555555556,79,0.0,97.4,5.0,6.1,May,11,126
560,Foster ,38.144444444444446,70,0.0,0.0,3.3,0.0,May,12,126
561,Oak Street ,38.111111111111114,77,0.0,97.4,3.0,4.0,May,12,126
562,Foster ,37.86666666666667,70,0.0,0.0,3.3,0.0,May,13,126
563,Oak Street ,38.05555555555556,79,0.0,97.4,3.5,4.3,May,13,126
564,Foster ,37.833333333333336,71,0.0,0.0,3.3,0.0,May,14,126
565,Oak Street ,38.05555555555556,78,0.0,97.4,3.4,4.6,May,14,126
566,Foster ,38.05,70,0.0,0.0,3.3,0.0,May,15,126
567,Foster ,32.49444444444445,78,0.0,0.0,3.3,0.0,December,4,360
568,Oak Street ,38.333333333333336,78,0.0,97.4,3.0,3.9,May,15,126
569,Foster ,38.388888888888886,70,0.0,0.0,3.3,0.0,May,16,126
570,Oak Street ,38.611111111111114,76,0.0,97.4,2.0,2.9,May,16,126
571,Foster ,38.605555555555554,67,0.0,0.0,3.3,0.0,May,17,126
572,Oak Street ,38.5,76,0.0,97.4,0.7,1.8,May,17,126
573,Foster ,38.544444444444444,66,0.0,0.0,3.3,0.0,May,18,126
574,Foster ,34.93333333333334,72,0.0,0.0,3.3,0.0,February,11,53
575,Oak Street ,35.888888888888886,71,0.0,37.9,4.4,6.3,February,11,53
576,Foster ,34.93333333333334,72,0.0,0.0,3.3,0.0,February,12,53
577,Oak Street ,35.833333333333336,71,0.0,37.9,3.9,5.3,February,12,53
578,Foster ,34.93333333333334,71,0.0,0.0,3.3,0.0,February,13,53
579,Oak Street ,36.0,70,0.0,37.9,2.7,3.9,February,13,53
580,Foster ,35.272222222222226,68,0.0,0.0,3.3,0.0,February,14,53
581,Oak Street ,35.888888888888886,70,0.0,37.9,1.3,1.7,February,14,53
582,Foster ,35.21111111111111,70,0.0,0.0,3.3,0.0,February,15,53
583,Oak Street ,36.166666666666664,65,0.0,37.9,0.0,0.7,February,15,53
584,Foster ,35.42777777777778,67,0.0,0.0,3.3,0.0,February,16,53
585,Oak Street ,36.0,67,0.0,37.9,0.6,0.9,February,16,53
586,Foster ,35.272222222222226,68,0.0,0.0,3.3,0.0,February,17,53
587,Oak Street ,36.44444444444444,59,0.0,37.9,2.7,3.2,February,17,53
588,Foster ,35.21111111111111,65,0.0,0.0,3.3,0.0,February,18,53
589,Oak Street ,36.94444444444444,59,0.0,37.9,0.0,0.6,February,18,53
590,Foster ,35.766666666666666,58,0.0,0.0,3.3,0.0,February,19,53
591,Oak Street ,37.22222222222222,56,0.0,37.9,0.0,0.4,February,19,53
592,Foster ,37.31111111111111,49,0.0,0.0,3.3,0.0,February,20,53
593,Oak Street ,37.5,54,0.0,37.9,0.8,1.5,February,20,53
594,Foster ,37.49444444444445,48,0.0,0.0,3.3,0.0,February,21,53
595,Oak Street ,38.888888888888886,43,0.0,37.9,1.5,4.7,February,21,53
596,Foster ,37.71111111111111,45,0.0,0.0,3.3,0.0,February,22,53
597,Oak Street ,38.94444444444444,41,0.0,37.9,0.6,2.2,February,22,53
598,Foster ,37.71111111111111,43,0.0,0.0,3.3,0.0,February,23,53
599,Oak Street ,38.55555555555556,43,0.0,37.9,1.4,2.6,February,23,53
600,Foster ,37.55555555555556,44,0.0,0.0,3.3,0.0,February,0,54
601,Oak Street ,38.166666666666664,45,0.0,37.9,1.1,2.5,February,0,54
602,Foster ,37.21666666666667,46,0.0,0.0,3.3,0.0,February,1,54
603,Oak Street ,37.611111111111114,49,0.0,37.9,0.7,2.3,February,1,54
604,Foster ,36.6,50,0.0,0.0,3.3,0.0,February,2,54
605,Oak Street ,37.22222222222222,52,0.0,37.9,1.5,2.2,February,2,54
606,Foster ,35.983333333333334,53,0.0,0.0,3.3,0.0,February,3,54
607,Oak Street ,36.611111111111114,55,0.0,37.9,1.8,4.1,February,3,54
608,Foster ,35.42777777777778,56,0.0,0.0,3.3,0.0,February,4,54
609,Oak Street ,36.111111111111114,58,0.0,37.9,1.3,2.8,February,4,54
610,Foster ,34.22222222222222,75,0.0,0.0,3.3,0.0,April,9,96
611,Oak Street ,34.5,78,0.0,117.3,2.0,5.9,April,9,96
612,Foster ,34.16111111111111,75,0.0,0.0,3.3,0.0,April,10,96
613,Oak Street ,34.611111111111114,80,0.0,117.3,5.1,8.1,April,10,96
614,Foster ,34.1,78,0.0,0.0,3.3,0.0,April,11,96
615,Foster ,34.31666666666667,75,0.0,0.0,3.3,0.0,April,12,96
616,Oak Street ,34.5,81,0.0,117.3,6.5,9.5,April,11,96
617,Foster ,34.37777777777778,71,0.0,0.0,3.3,0.0,April,13,96
618,Oak Street ,34.833333333333336,77,0.0,117.3,5.9,8.0,April,13,96
619,Foster ,34.5,72,0.0,0.0,3.3,0.0,April,14,96
620,Oak Street ,34.94444444444444,77,0.0,117.3,4.7,6.8,April,14,96
621,Foster ,34.59444444444444,72,0.0,0.0,3.3,0.0,April,15,96
622,Oak Street ,35.111111111111114,77,0.0,117.3,4.0,5.4,April,15,96
623,Foster ,34.65555555555556,70,0.0,0.0,3.3,0.0,April,16,96
624,Oak Street ,35.05555555555556,75,0.0,117.3,4.0,5.0,April,16,96
625,Foster ,34.81111111111111,63,0.0,0.0,3.3,0.0,April,17,96
626,Oak Street ,35.166666666666664,70,0.0,117.3,2.1,2.6,April,17,96
627,Foster ,34.93333333333334,61,0.0,0.0,3.3,0.0,April,18,96
628,Oak Street ,35.333333333333336,59,0.0,117.3,1.0,3.1,April,18,96
629,Foster ,41.72222222222222,63,0.0,0.0,3.3,0.0,May,7,143
630,Foster ,34.99444444444445,59,0.0,0.0,3.3,0.0,February,5,54
631,Oak Street ,35.72222222222222,60,0.0,37.9,1.8,3.3,February,5,54
632,Foster ,34.53333333333333,62,0.0,0.0,3.3,0.0,February,6,54
633,Oak Street ,35.22222222222222,63,0.0,37.9,1.1,2.1,February,6,54
634,Foster ,34.22222222222222,64,0.0,0.0,3.3,0.0,February,7,54
635,Oak Street ,35.0,64,0.0,37.9,0.9,2.2,February,7,54
636,Foster ,34.37777777777778,62,0.0,0.0,3.3,0.0,February,8,54
637,Oak Street ,35.44444444444444,61,0.0,37.9,1.5,2.8,February,8,54
638,Foster ,35.08888888888889,56,0.0,0.0,3.3,0.0,February,9,54
639,Oak Street ,36.0,56,0.0,37.9,1.3,2.6,February,9,54
640,Foster ,35.983333333333334,48,0.0,0.0,3.3,0.0,February,10,54
641,Oak Street ,36.388888888888886,52,0.0,37.9,0.5,1.0,February,10,54
642,Foster ,34.43888888888889,69,0.0,0.0,3.3,0.0,February,11,54
643,Oak Street ,35.611111111111114,67,0.0,37.9,0.8,1.3,February,11,54
644,Foster ,34.37777777777778,70,0.0,0.0,3.3,0.0,February,12,54
645,Oak Street ,35.166666666666664,69,0.0,37.9,0.7,1.6,February,12,54
646,Foster ,33.94444444444444,74,0.0,0.0,3.3,0.0,February,13,54
647,Oak Street ,34.5,75,0.0,37.9,2.3,3.2,February,13,54
648,Foster ,33.94444444444444,78,0.0,0.0,3.3,0.0,February,14,54
649,Oak Street ,34.333333333333336,81,0.0,37.9,2.2,3.0,February,14,54
650,Foster ,33.7,77,0.0,0.0,3.3,0.0,February,15,54
651,Oak Street ,34.22222222222222,81,0.0,37.9,3.0,3.5,February,15,54
652,Foster ,33.266666666666666,76,0.0,0.0,3.3,0.0,February,16,54
653,Oak Street ,33.77777777777778,82,0.0,37.9,4.8,6.2,February,16,54
654,Foster ,33.111111111111114,77,0.0,0.0,3.3,0.0,February,17,54
655,Oak Street ,33.611111111111114,80,0.0,37.9,5.0,6.0,February,17,54
656,Foster ,32.31111111111111,80,0.0,0.0,3.3,0.0,February,18,54
657,Oak Street ,32.833333333333336,85,0.0,37.9,7.4,9.4,February,18,54
658,Foster ,31.844444444444445,86,0.0,0.0,3.3,0.0,February,19,54
659,Oak Street ,32.44444444444444,88,0.1,38.1,6.8,9.4,February,19,54
660,Foster ,31.566666666666666,84,0.03,0.0,3.3,0.0,February,20,54
661,Oak Street ,31.833333333333332,89,0.5,38.6,8.2,13.1,February,20,54
662,Foster ,31.288888888888888,82,0.05,0.0,3.3,0.0,February,21,54
663,Oak Street ,31.77777777777778,88,0.2,38.8,7.9,13.0,February,21,54
664,Foster ,31.072222222222223,78,0.03,0.0,3.3,0.0,February,22,54
665,Oak Street ,31.444444444444443,86,0.0,38.9,9.6,13.6,February,22,54
666,Foster ,35.05555555555556,50,0.03,0.0,3.3,0.0,April,19,96
667,Oak Street ,35.388888888888886,56,0.0,117.3,1.5,2.4,April,19,96
668,Foster ,36.105555555555554,66,0.0,0.0,3.3,0.0,April,5,117
669,Oak Street ,36.55555555555556,65,0.0,16.3,2.3,5.3,April,5,117
670,Foster ,35.888888888888886,64,0.0,0.0,3.3,0.0,April,6,117
671,Oak Street ,36.27777777777778,61,0.0,16.3,2.7,4.4,April,6,117
672,Foster ,35.922222222222224,61,0.0,0.0,3.3,0.0,April,7,117
673,Oak Street ,36.666666666666664,64,0.0,16.3,2.8,4.4,April,7,117
674,Foster ,36.38333333333333,63,0.0,0.0,3.3,0.0,April,8,117
675,Oak Street ,37.0,63,0.0,16.3,2.0,4.4,April,8,117
676,Foster ,36.26111111111111,63,0.0,0.0,3.3,0.0,April,9,117
677,Oak Street ,36.888888888888886,64,0.0,16.3,2.5,7.1,April,9,117
678,Foster ,36.72222222222222,66,0.0,0.0,3.3,0.0,April,10,117
679,Oak Street ,37.27777777777778,68,0.0,16.3,2.8,6.8,April,10,117
680,Foster ,37.09444444444445,66,0.0,0.0,3.3,0.0,April,11,117
681,Oak Street ,38.111111111111114,63,0.0,16.3,2.5,4.5,April,11,117
682,Foster ,37.43333333333334,68,0.0,0.0,3.3,0.0,April,12,117
683,Oak Street ,38.166666666666664,70,0.0,16.3,2.7,3.5,April,12,117
684,Foster ,37.58888888888889,70,0.0,0.0,3.3,0.0,April,13,117
685,Oak Street ,38.5,67,0.0,16.3,3.5,7.0,April,13,117
686,Foster ,37.772222222222226,69,0.0,0.0,3.3,0.0,April,14,117
687,Oak Street ,38.77777777777778,67,0.1,16.4,2.5,3.7,April,14,117
688,Foster ,37.71111111111111,74,2.46,0.0,3.3,0.0,April,15,117
689,Oak Street ,39.166666666666664,65,3.1,19.5,1.8,4.2,April,15,117
690,Foster ,37.71111111111111,77,4.72,0.0,3.3,0.0,April,16,117
691,Oak Street ,38.666666666666664,75,5.8,25.3,2.6,6.5,April,16,117
692,Foster ,37.37222222222222,84,3.84,0.0,3.3,0.0,April,17,117
693,Oak Street ,38.111111111111114,86,5.7,31.0,3.2,5.7,April,17,117
694,Foster ,37.58888888888889,83,0.08,0.0,3.3,0.0,April,18,117
695,Oak Street ,38.111111111111114,86,0.1,31.1,1.4,3.6,April,18,117
696,Foster ,37.71111111111111,82,0.0,0.0,3.3,0.0,April,19,117
697,Oak Street ,38.44444444444444,84,0.0,31.1,1.5,3.7,April,19,117
698,Foster ,31.133333333333333,75,0.03,0.0,3.3,0.0,February,23,54
699,Oak Street ,31.61111111111111,81,0.0,38.9,7.8,10.4,February,23,54
700,Foster ,31.227777777777778,67,0.0,0.0,3.3,0.0,February,0,55
701,Oak Street ,31.61111111111111,72,0.0,38.9,8.6,12.2,February,0,55
702,Foster ,31.011111111111113,66,0.0,0.0,3.3,0.0,February,1,55
703,Oak Street ,31.38888888888889,70,0.0,38.9,8.9,11.0,February,1,55
704,Foster ,30.67222222222222,64,0.0,0.0,3.3,0.0,February,2,55
705,Oak Street ,31.27777777777778,69,0.0,38.9,8.7,13.4,February,2,55
706,Foster ,30.516666666666666,60,0.0,0.0,3.3,0.0,February,3,55
707,Oak Street ,30.944444444444443,68,0.0,38.9,7.8,11.2,February,3,55
708,Oak Street ,30.833333333333332,66,0.0,38.9,6.9,9.5,February,4,55
709,Foster ,30.116666666666667,61,0.0,0.0,3.3,0.0,February,5,55
710,Oak Street ,30.61111111111111,66,0.0,38.9,7.4,8.8,February,5,55
711,Foster ,29.961111111111112,60,0.0,0.0,3.3,0.0,February,6,55
712,Oak Street ,30.555555555555557,66,0.0,38.9,6.7,8.7,February,6,55
